-6.820678298261932671e-02,-5.086963544087674816e-02,2.656992531758466808e-02
-6.605954792411541932e-02,1.299050267356548563e-02,2.259749402472342392e-02
-6.605491484227452026e-02,1.312829079450558364e-02,2.258892274349864893e-02
-6.468229567249769718e-02,3.011956148612152454e-02,1.956265154431518355e-02
-6.477577375881815591e-02,2.563235654390448592e-02,1.735969558973809654e-02
-6.479077921029552378e-02,2.491179084360891499e-02,1.700592429238782788e-02
-6.561301562861798775e-02,1.560508181887620971e-02,1.567050061265042732e-02
-6.573374552258851033e-02,1.423854682529462901e-02,1.547440867193440941e-02
-6.579136348255318345e-02,1.358637047352713456e-02,1.538082349388399106e-02
-6.801422543206626925e-02,-1.305505295154104489e-03,1.397396253772448249e-02
-6.956333269898314076e-02,-1.823605237133826135e-02,1.289638232785665639e-02
-7.062700055252035813e-02,-2.779466951360340735e-02,1.218987241566736948e-02
-7.274299924466461065e-02,-3.434540837813980507e-02,1.182495786485938602e-02
-7.277810746960847177e-02,-3.445409801592093368e-02,1.181890197635680068e-02
-7.569182672542616730e-02,-4.012053294756558197e-02,1.216199904551394304e-02
-7.861937925007256300e-02,-4.566587962579907178e-02,1.340918636429355715e-02
-7.907367551474642209e-02,-4.652640693763368529e-02,1.360271736834751943e-02
-8.229880209911817623e-02,-5.336287935565166285e-02,1.641617272519842186e-02
-8.511011927022592294e-02,-5.799557747501851712e-02,2.066959628941845983e-02
-8.516818439429234278e-02,-5.809126160944897560e-02,2.075744650343303022e-02
-8.517566246956508047e-02,-5.810358455178282755e-02,2.076876053191281310e-02
-8.829987942630840303e-02,-6.331438003895276112e-02,2.922876458112657477e-02
-8.847807053298331614e-02,-6.449543986181328903e-02,3.675471644163043339e-02
-8.851876088880225590e-02,-6.476516524572320521e-02,3.847348932685096951e-02
-8.350509542890700854e-02,-6.079503866022241410e-02,5.045729481059371690e-02
-8.344077588357182163e-02,-6.074410625847553868e-02,5.061103105999512075e-02
-7.026971568646822597e-02,-4.719575176418230184e-02,5.763776458961254040e-02
-7.017246585206539378e-02,-4.709571616992298121e-02,5.768964682515240194e-02
-4.921839208095520057e-02,-2.320167568810920303e-02,5.665958299361920081e-02
-4.382062889018756291e-02,-1.704850879056017676e-02,5.611073210181040383e-02
-3.720129996338894518e-02,-9.524384027980770800e-03,5.333672165142845645e-02
-3.677152483704051317e-02,-7.578590279891862791e-03,5.259662019252257098e-02
-3.322846445157656009e-02,8.326884154866612264e-03,4.649764363461649647e-02
-3.159099098250701954e-02,1.504673860178481516e-02,4.363031017416678370e-02
-2.806199818554473702e-02,2.948482916881264848e-02,3.745866743525634590e-02
-2.229074905909038395e-02,5.058800554316131987e-02,2.526784723315719100e-02
-2.268803433418931786e-02,7.338382115332318933e-02,1.809208070759728282e-02
-2.774689430643727250e-02,9.471536189014234663e-02,2.129752532124014330e-02
