-1.837432934322473232e-01,8.007311688259025062e-02,-6.823980861458127378e-03
-1.833743305530828316e-01,7.724461452643205384e-02,-5.584662917330000809e-03
-1.837515532934150819e-01,7.662702893675839289e-02,-4.949894263525961291e-03
-1.840043907803027845e-01,7.619906411551725933e-02,-4.508458082371276376e-03
-1.842203878120382554e-01,7.582343963659066155e-02,-4.120018546790824021e-03
-1.834371445006382773e-01,7.168376587309215064e-02,-3.146086371955257588e-03
-1.833892371908051044e-01,7.143772524045956251e-02,-3.087793266009976334e-03
-1.812480244943910357e-01,7.128923090264548124e-02,-2.816521105679779813e-03
-1.809164091367015670e-01,7.126629506977735784e-02,-2.774602614307321302e-03
-1.801048194847594264e-01,7.121023206012883078e-02,-2.672118692937319739e-03
-1.787461412029007768e-01,6.419922141674802574e-02,-3.335708491047917335e-03
-1.798476968673225485e-01,6.378042169988591692e-02,-4.347001361646507522e-03
-1.815823470647136006e-01,6.528713415126820296e-02,-5.973198937906119832e-03
-1.801873426715411286e-01,6.605910371152434735e-02,-6.701106141979246145e-03
-1.786976535577031733e-01,6.688081004412896324e-02,-7.477149146249181810e-03
-1.850921070358801379e-01,6.368193288726824164e-02,-9.868261173759745875e-03
-1.992618290901182476e-01,6.222812382866518138e-02,-1.082336629535834982e-02
-2.197249421070818221e-01,6.365568616387352885e-02,-3.742036974100755586e-03
-2.391722870016104174e-01,6.721949759182734019e-02,1.905604499184739703e-02
-2.565002705286896223e-01,7.828272592604926250e-02,5.227319938166499758e-02
-2.753199729517255001e-01,9.379466678360243170e-02,9.217742236196682648e-02
-2.904693393676514024e-01,1.047233593055407058e-01,1.259010276480226065e-01
-2.959394868580009774e-01,1.086736433101300886e-01,1.380784829364971600e-01
-3.184040600939985755e-01,1.294857260638612728e-01,1.922267877377591416e-01
-3.310693560620081577e-01,1.416930500172582652e-01,2.174918546271525366e-01
-3.338992017357336195e-01,1.444250256663255350e-01,2.231431233513824774e-01
-3.464527390033032006e-01,1.565640052562234374e-01,2.482405899994494791e-01
-3.614549551266300620e-01,1.737034464409301093e-01,2.734270082677420222e-01
-3.789676075743042549e-01,1.937492500469731593e-01,3.028650640680973782e-01
-4.130030100490782452e-01,2.431247109356075853e-01,3.545969052053244419e-01
-4.227798056560704842e-01,2.574624640922667518e-01,3.670692786518290340e-01
-4.263214110993714945e-01,2.626620823676993344e-01,3.715916122326879401e-01
-4.299036844300583304e-01,2.679245493827071001e-01,3.761681833616267179e-01
-4.481258704519993641e-01,2.947421890598774796e-01,3.994840623899069132e-01
-4.826943453890319424e-01,3.417742000347647191e-01,4.409381172516732006e-01
-4.940449324102911821e-01,3.588843350765836271e-01,4.557103791194735964e-01
-5.111028880650745343e-01,3.846582177550786352e-01,4.779821740514956785e-01
-5.277156095243444867e-01,4.108763180136018600e-01,4.986631041807580433e-01
-5.343697766082088352e-01,4.213868981014049497e-01,5.069586797625550423e-01
-5.469273860844049429e-01,4.585946791553806579e-01,5.243404937038902425e-01
-5.494652838474510803e-01,4.882433046927942000e-01,5.298278569982204367e-01
-5.503551796457225587e-01,4.989373906858694530e-01,5.317964983799785550e-01
-5.449486314106727347e-01,5.357170013068209835e-01,5.324851401912150672e-01
-5.312029143616331384e-01,5.693619583353024538e-01,5.291150166437534885e-01
-5.281210576601534923e-01,5.746387838793040048e-01,5.283363727552568001e-01
-5.260318793587275277e-01,5.782089889958830220e-01,5.278117635153934950e-01
-5.103910019792580188e-01,6.047601674483719103e-01,5.239666097922833776e-01
-4.802748934663524372e-01,6.496630716544024020e-01,5.219815393955963279e-01
-4.781100304244467747e-01,6.524640346520416134e-01,5.219153406011268759e-01
-4.743634178389089517e-01,6.573054751779546789e-01,5.218004675102431156e-01
-4.430643122487356589e-01,6.974538991454188874e-01,5.208247837588859674e-01
-4.028218947899749325e-01,7.456918236405394307e-01,5.159215278732998122e-01
-3.632023789451931384e-01,7.937196405738734528e-01,5.031931595741244712e-01
-3.235445654348123035e-01,8.420152291380275100e-01,4.845421769175835003e-01
-2.807005785371903817e-01,8.896321294923489331e-01,4.663107009336268649e-01
-2.454327650121098381e-01,9.318909993512487500e-01,4.547313808031171467e-01
-2.375600907846655563e-01,9.412976843207472299e-01,4.521583896196094132e-01
-2.168332545219657514e-01,9.631719223975753197e-01,4.499315309788665118e-01
-1.881427717055073612e-01,9.933793422584576982e-01,4.468687034788103030e-01
-1.605922512645783229e-01,1.022141864328718786e+00,4.471553917909493192e-01
-1.353433339728819240e-01,1.048285459687712473e+00,4.474052798761930516e-01
-7.855519470974736684e-02,1.099138288345563819e+00,4.410385860520437684e-01
-3.008710581313937815e-02,1.131284871640353851e+00,4.324888193545505799e-01
-1.314587926227304276e-02,1.142485635970550861e+00,4.294843738973715963e-01
-1.022390683206192419e-02,1.143925079328275141e+00,4.286485319304871866e-01
-3.427247638815918152e-03,1.147272428397915434e+00,4.267047485335906387e-01
1.700294142661546576e-02,1.157326950615465311e+00,4.208654636393261428e-01
5.421817642574221913e-02,1.175613839457823717e+00,4.102421431180710565e-01
1.267856991980771952e-01,1.202672174778600667e+00,3.791781804890616003e-01
1.493914087806428315e-01,1.209306903642274778e+00,3.696405593812859269e-01
1.581412021570168247e-01,1.211869180973477178e+00,3.659479112227610464e-01
2.134806442088044154e-01,1.227999856891818231e+00,3.425794564300621015e-01
3.123127510711792287e-01,1.252542465015416662e+00,3.012786465070392827e-01
