-4.628091342818793641e-02,-4.554706395774622829e-02,1.913725111260443021e-02
-6.698782416830099951e-02,-3.763646585124342803e-01,4.281860829955800862e-01
2.985764168259795737e-01,-7.220357313084142525e-01,5.381699728401381222e-01
8.380834772502872010e-01,-7.877252980071741684e-01,4.654252534992593948e-01
1.230875776519686271e+00,-1.108220927884543849e+00,5.038086307032001443e-01
1.087684158577270743e+00,-1.643455610568627545e+00,4.638764580836012286e-01
9.787056452722295852e-01,-2.137888936372289272e+00,4.062690785894274015e-01
8.802782741120143140e-01,-2.631311758177093729e+00,4.280496833865545248e-01
5.917393168980275009e-01,-3.116633194997388223e+00,4.246617377353101852e-01
4.436212269417036391e-01,-3.685225111502818507e+00,4.392369756675909565e-01
4.268420529422676246e-01,-4.285401433666445214e+00,4.087000370009065131e-01
6.123697902154100481e-01,-4.815472930116638572e+00,3.683594770621743675e-01
9.493932846120940461e-01,-5.264190934494946461e+00,3.671273108383893424e-01
1.273572227449720762e+00,-5.651096203776312166e+00,3.487696301199467164e-01
1.628074543732682899e+00,-6.004685324556708892e+00,3.096492517727970073e-01
1.999174599119002860e+00,-6.402902896815803935e+00,3.465825528862131466e-01
2.351631007807761353e+00,-6.785118207093850273e+00,4.199900779163607267e-01
2.735372241991654629e+00,-7.172626490896539586e+00,4.518677404429060629e-01
3.075641007943480609e+00,-7.550891900145649593e+00,5.322630224154107914e-01
3.394056662530423374e+00,-7.928170530248992875e+00,6.591071431301483985e-01
3.751908143638480908e+00,-8.347646286524776471e+00,6.830847016089006685e-01
4.022039912294372854e+00,-8.904361478615147263e+00,6.863392547361646390e-01
4.182757569640847883e+00,-9.393963459860337650e+00,6.160954321563198999e-01
4.309964285838111309e+00,-9.915995016047723709e+00,5.264031227901986298e-01
4.347111529158544485e+00,-1.044702533543740763e+01,3.884368158899780821e-01
4.472130894726072725e+00,-1.093732952089521504e+01,2.804058449831435262e-01
4.573347662410619741e+00,-1.147032676396371187e+01,2.003549832901616590e-01
4.618538900398156066e+00,-1.196893708393204747e+01,1.172151953165981725e-01
4.773636714670562498e+00,-1.256850038486426691e+01,6.176716362565361218e-02
4.975612258512656538e+00,-1.314479404528691653e+01,8.129337905799710606e-02
5.169227925314266336e+00,-1.362464531635472120e+01,1.315599388476985376e-01
5.431423783863198906e+00,-1.406797807717185833e+01,9.304803418279188054e-02
5.664735588160454860e+00,-1.464210838139004167e+01,1.011721145630439522e-01
